"Young, C. W. Bill [Rep.-R-FL-10]",62
"Hanna, Richard L. [Rep.-R-NY-22]",1
"Miller, Gary G. [Rep.-R-CA-42]",1
"Nethercutt, George R., Jr. [Rep.-R-WA-5]",1
"Buchanan, Vern [Rep.-R-FL-16]",1
"Runyan, Jon [Rep.-R-NJ-3]",1
"Morelle, Joseph D. [Rep.-D-NY-25]",1
"Walters, Mimi [Rep.-R-CA-45]",1
"Plaskett, Stacey E. [Del.-D-VI-At Large]",1
"Byrd, Robert C. [Sen.-D-WV]",1
"Tauscher, Ellen O. [Rep.-D-CA-10]",1
"Fowler, Tillie [Rep.-R-FL-4]",1
"Costa, Jim [Rep.-D-CA-16]",1
"Hern, Kevin [Rep.-R-OK-1]",1
"Maffei, Daniel B. [Rep.-D-NY-25]",1
"Castor, Kathy [Rep.-D-FL-14]",1
"Fitzpatrick, Michael G. [Rep.-R-PA-8]",1
"Foster, Bill [Rep.-D-IL-14]",1
"Farenthold, Blake [Rep.-R-TX-27]",1
valor,1
"Martinez, Mel [Sen.-R-FL]",1
"Hill, Rick [Rep.-R-MT-At Large]",1
"LaFalce, John J. [Rep.-D-NY-29]",1
"Barragan, Nanette Diaz [Rep.-D-CA-44]",1
"Tuberville, Tommy [Sen.-R-AL]",1
"Lee, Barbara [Rep.-D-CA-13]",1
"Kihuen, Ruben J. [Rep.-D-NV-4]",1
"O.D. Department of Veterans Affairs Blind Rehabilitation Center\"\".\"",1
"Dorgan, Byron L. [Sen.-D-ND]",1
"Veasey, Marc A. [Rep.-D-TX-33]",1
"Blunt Rochester, Lisa [Rep.-D-DE-At Large]",1
"Harris, Andy [Rep.-R-MD-1]",1
"Polis, Jared [Rep.-D-CO-2]",1
"Costa, Jim [Rep.-D-CA-20]",1
"Diaz-Balart, Mario [Rep.-R-FL-25]",1
"Reynolds, Thomas M. [Rep.-R-NY-26]",1
"Ashcroft, John [Sen.-R-MO]",1
"Jones, Doug [Sen.-D-AL]",1
"McHugh, John M. [Rep.-R-NY-23]",1
"Cooper, Jim [Rep.-D-TN-5]",1
"Sanchez, Loretta [Rep.-D-CA-46]",1
"Moakley, John Joseph [Rep.-D-MA-9]",1
"Cardoza, Dennis A. [Rep.-D-CA-18]",1
"Crist, Charlie [Rep.-D-FL-13]",1
"Gosar, Paul A. [Rep.-R-AZ-1]",1
"Hoekstra, Peter [Rep.-R-MI-2]",1
"Markey, Betsy [Rep.-D-CO-4]",1
"Grayson, Alan [Rep.-D-FL-8]",1
"Barrow, John [Rep.-D-GA-12]",1
"Ehrlich, Robert L., Jr. [Rep.-R-MD-2]",1
"Murphy, Patrick J. [Rep.-D-PA-8]",1
"Dahlkemper, Kathleen A. [Rep.-D-PA-3]",1
"Pomeroy, Earl [Rep.-D-ND-At Large]",1
"Ruppersberger, C. A. Dutch [Rep.-D-MD-2]",1
"English, Phil [Rep.-R-PA-21]",1
"Torres Small, Xochitl [Rep.-D-NM-2]",1
"Manchin, Joe, III [Sen.-D-WV]",1
"Issa, Darrell E. [Rep.-R-CA-48]",1
"Barkley, Dean M. [Sen.-I-MN]",1
"Scalise, Steve [Rep.-R-LA-1]",1
"Clarke, Yvette D. [Rep.-D-NY-9]",1
16,1
"and for other purposes.\"",1
52,1
"Conyers, John, Jr. [Rep.-D-MI-13]",1
"Florida.\"",1
"Gibson, Christopher P. [Rep.-R-NY-19]",1
"Paul, Ron [Rep.-R-TX-14]",1
"Ferguson, Mike [Rep.-R-NJ-7]",1
"Schrader, Kurt [Rep.-D-OR-5]",1
"Moore, Blake D. [Rep.-R-UT-1]",1
"Escobar, Veronica [Rep.-D-TX-16]",1
"Biggs, Andy [Rep.-R-AZ-5]",1
"Linder, John [Rep.-R-GA-11]",1
"Aguilar, Pete [Rep.-D-CA-31]",1
"McCotter, Thaddeus G. [Rep.-R-MI-11]",1
"Shadegg, John B. [Rep.-R-AZ-3]",1
"Jeffords, James M. [Sen.-I-VT]",1
"LaTourette, Steven C. [Rep.-R-OH-19]",1
"Minge, David [Rep.-D-MN-2]",1
"Kratovil, Frank,  Jr. [Rep.-D-MD-1]",1
"Houghton, Amo [Rep.-R-NY-31]",1
"Delahunt, Bill [Rep.-D-MA-10]",1
"Payne, Donald M. [Rep.-D-NJ-10]",1
"Collins, Mac [Rep.-R-GA-3]",1
"Evans, Dwight [Rep.-D-PA-2]",1
"Goode, Virgil H., Jr. [Rep.-R-VA-5]",1
"Halvorson, Deborah L. [Rep.-D-IL-11]",1
"Capps, Lois [Rep.-D-CA-23]",1
"Vento, Bruce F. [Rep.-D-MN-4]",1
"Cheney, Liz [Rep.-R-WY-At Large]",1
"Abraham, Ralph Lee [Rep.-R-LA-5]",1
"Wasserman Schultz, Debbie [Rep.-D-FL-23]",1
"Pompeo, Mike [Rep.-R-KS-4]",1
"Rohrabacher, Dana [Rep.-R-CA-46]",1
"Hoeffel, Joseph M. [Rep.-D-PA-13]",1
"Stanton, Greg [Rep.-D-AZ-9]",1
"Minnick, Walter [Rep.-D-ID-1]",1
"Stark, Fortney Pete [Rep.-D-CA-13]",1
"Speier, Jackie [Rep.-D-CA-14]",1
"Cotton, Tom [Sen.-R-AR]",1
"Mack, Connie [Rep.-R-FL-14]",1
"McHugh, John M. [Rep.-R-NY-24]",1
"Ribble, Reid J. [Rep.-R-WI-8]",1
"Harman, Jane [Rep.-D-CA-36]",1
"Sherman, Brad [Rep.-D-CA-24]",1
"Clawson, Curt [Rep.-R-FL-19]",1
"Turner, Michael R. [Rep.-R-OH-3]",1
"Hawley, Josh [Sen.-R-MO]",1
"Peter Paige Post Office Building\"\".\"",1
educational,1
"Chambliss, Saxby [Rep.-R-GA-8]",1
"Kustoff, David [Rep.-R-TN-8]",1
"Palmer, Gary J. [Rep.-R-AL-6]",1
"Walker, Mark [Rep.-R-NC-6]",1
"Barrett, J. Gresham [Rep.-R-SC-3]",1
"Coleman, Norm [Sen.-R-MN]",1
"Doyle, Michael F. [Rep.-D-PA-18]",1
"Capuano, Michael E. [Rep.-D-MA-8]",1
"Northup, Anne M. [Rep.-R-KY-3]",1
"Condit, Gary A. [Rep.-D-CA-18]",1
"González-Colón, Jenniffer [Resident Commissioner-R-PR-At Large]",1
"Bilirakis, Gus M. [Rep.-R-FL-9]",1
"Quinn, Jack [Rep.-R-NY-30]",1
"Corzine, Jon S. [Sen.-D-NJ]",1
"Perry, Scott [Rep.-R-PA-4]",1
"Tlaib, Rashida [Rep.-D-MI-13]",1
"Gohmert, Louie [Rep.-R-TX-1]",1
"Cook, Paul [Rep.-R-CA-8]",1
"Peterson, John E. [Rep.-R-PA-5]",1
"Hinchey, Maurice D. [Rep.-D-NY-26]",1
"Murphy, Gregory [Rep.-R-NC-3]",1
"Estes, Ron [Rep.-R-KS-4]",1
"Hice, Jody B. [Rep.-R-GA-10]",1
01/04/2013,1
"Babin, Brian [Rep.-R-TX-36]",1
"Grucci, Felix J., Jr. [Rep.-R-NY-1]",1
"Roybal-Allard, Lucille [Rep.-D-CA-33]",1
"Campbell, Tom [Rep.-R-CA-15]",1
"Tsongas, Niki [Rep.-D-MA-3]",1
"Posey, Bill [Rep.-R-FL-15]",1
"Walorski, Jackie [Rep.-R-IN-2]",1
"Fleming, John [Rep.-R-LA-4]",1
"Feeney, Tom [Rep.-R-FL-24]",1
"Lankford, James [Sen.-R-OK]",1
"Rothfus, Keith J. [Rep.-R-PA-12]",1
"Arrington, Jodey C. [Rep.-R-TX-19]",1
"Deutch, Theodore E. [Rep.-D-FL-21]",1
"McIntyre, Mike [Rep.-D-NC-7]",1
"Perriello, Thomas S.P. [Rep.-D-VA-5]",1
"Shadegg, John B. [Rep.-R-AZ-4]",1
"2003.\"",1
"Goode, Virgil H., Jr. [Rep.-D-VA-5]",1
"Fletcher, Lizzie [Rep.-D-TX-7]",1
"Lee, Christopher J. [Rep.-R-NY-26]",1
"Duncan, John J., Jr. [Rep.-R-TN-2]",1
"Gottheimer, Josh [Rep.-D-NJ-5]",1
"Boyd, Allen [Rep.-D-FL-2]",1
"Osborne, Tom [Rep.-R-NE-3]",1
"Sutton, Betty [Rep.-D-OH-13]",1
"Melancon, Charlie [Rep.-D-LA-3]",1
"Hinchey, Maurice D. [Rep.-D-NY-22]",1
"Pelosi, Nancy [Rep.-D-CA-12]",1
"as the \"\"James M. Carter and Judith N. Keep United States Courthouse\"\".\"",1
"Hochul, Kathleen C. [Rep.-D-NY-26]",1
"Evans, Lane [Rep.-D-IL-17]",1
"Space, Zachary T. [Rep.-D-OH-18]",1
"Nelson, Ben [Sen.-D-NE]",1
"McAdams, Ben [Rep.-D-UT-4]",1
"Petri, Thomas E. [Rep.-R-WI-6]",1
"McCarthy, Kevin [Rep.-R-CA-22]",1
"Mitchell, Paul [Rep.-R-MI-10]",1
"Lewis, Jason [Rep.-R-MN-2]",1
"Lee, Susie [Rep.-D-NV-3]",1
"Castor, Kathy [Rep.-D-FL-11]",1
"Cunningham, Randy (Duke) [Rep.-R-CA-51]",1
"Rose, Max [Rep.-D-NY-11]",1
"Lucas, Frank D. [Rep.-R-OK-6]",1
"Campbell, John [Rep.-R-CA-45]",1
"Rigell, E. Scott [Rep.-R-VA-2]",1
"Moore, Gwen [Rep.-D-WI-4]",1
"Matsui, Doris O. [Rep.-D-CA-5]",1
"Slaughter, Louise McIntosh [Rep.-D-NY-28]",1
"Owens, William L. [Rep.-D-NY-23]",1
"Boyle, Brendan F. [Rep.-D-PA-13]",1
Kentucky,1
"Sununu, John E. [Rep.-R-NH-1]",1
"Carney, John C., Jr. [Rep.-D-DE-At Large]",1
"Flores, Bill [Rep.-R-TX-17]",1
"Sherwood, Don [Rep.-R-PA-10]",1
"Sires, Albio [Rep.-D-NJ-8]",1
"Foster, Bill [Rep.-D-IL-11]",1
"Higgins, Brian [Rep.-D-NY-26]",1
"Sherman, Brad [Rep.-D-CA-30]",1
"Brat, Dave [Rep.-R-VA-7]",1
"Hensarling, Jeb [Rep.-R-TX-5]",1
"McHenry, Patrick T. [Rep.-R-NC-10]",1
"Dooley, Calvin M. [Rep.-D-CA-20]",1
"Warnock, Raphael G. [Sen.-D-GA]",1
"Van Hollen, Chris [Sen.-D-MD]",1
"Rice, Kathleen M. [Rep.-D-NY-4]",1
"Deutch, Theodore E. [Rep.-D-FL-22]",1
"and Works\"\".\"",1
"Stutzman, Marlin A. [Rep.-R-IN-3]",1
"Scott, Rick [Sen.-R-FL]",1
"Kirk, Mark Steven [Sen.-R-IL]",1
"Hodes, Paul W. [Rep.-D-NH-2]",1
"Jacobs, Chris [Rep.-R-NY-27]",1
"and Modified Sources Review\"\".\"",1
"Coats, Daniel [Sen.-R-IN]",1
"Webb, Jim [Sen.-D-VA]",1
"Rokita, Todd [Rep.-R-IN-4]",1
"McNerney, Jerry [Rep.-D-CA-9]",1
"Lampson, Nick [Rep.-D-TX-22]",1
"Jr. Processing and Distribution Center\"\".\"",1
"Romero-Barcelo, Carlos A. [Resident Commissioner-D-PR-At Large]",1
"Serrano, Jose E. [Rep.-D-NY-16]",1
"Sherman, Brad [Rep.-D-CA-27]",1
"Johnson, Dusty [Rep.-R-SD-At Large]",1
"Renacci, James B. [Rep.-R-OH-16]",1
"Hall, Tony P. [Rep.-D-OH-3]",1
"Shuler, Heath [Rep.-D-NC-11]",1
"Smith, Bob [Sen.-R-NH]",1
"Kaufman, Edward E. [Sen.-D-DE]",1
"Neal, Richard E. [Rep.-D-MA-2]",1
"Gillibrand, Kirsten E. [Sen.-D-NY]",1
"Ellison, Keith [Rep.-D-MN-5]",1
"Boyda, Nancy E. [Rep.-D-KS-2]",1
"Delahunt, William D. [Rep.-D-MA-10]",1
"Wexler, Robert [Rep.-D-FL-19]",1
"Putnam, Adam H. [Rep.-R-FL-12]",1
"Latham, Tom [Rep.-R-IA-5]",1
"Edwards, Chet [Rep.-D-TX-11]",1
"Slotkin, Elissa [Rep.-D-MI-8]",1
"Alexander, Rodney [Rep.-R-LA-5]",1
"Beyer, Donald S., Jr. [Rep.-D-VA-8]",1
"Noem, Kristi L. [Rep.-R-SD-At Large]",1
"Becerra, Xavier [Rep.-D-CA-30]",1
"Stenholm, Charles W. [Rep.-D-TX-17]",1
"Blumenthal, Richard [Sen.-D-CT]",1
"Mitchell, Harry E. [Rep.-D-AZ-5]",1
"Underwood, Lauren [Rep.-D-IL-14]",1
"Udall, Mark [Sen.-D-CO]",1
"Wilson, Joe [Rep.-R-SC-2]",1
"Buyer, Steve [Rep.-R-IN-5]",1
"Gardner, Cory [Rep.-R-CO-4]",1
"and United States Court House\"\".\"",1
"Lofgren, Zoe [Rep.-D-CA-19]",1
"Bean, Melissa L. [Rep.-D-IL-8]",1
"Barrett, Thomas M. [Rep.-D-WI-5]",1
"Spanberger, Abigail Davis [Rep.-D-VA-7]",1
"Gabbard, Tulsi [Rep.-D-HI-2]",1
"Lipinski, William O. [Rep.-D-IL-3]",1
"Norwood, Charles W. [Rep.-R-GA-10]",1
"Bass, Karen [Rep.-D-CA-37]",1
"Poliquin, Bruce [Rep.-R-ME-2]",1
"\"Kuhl, John R. \"\"Randy\"\"",1
"Houghton, Amo [Rep.-R-NY-29]",1
"Brown, Anthony G. [Rep.-D-MD-4]",1
"Donnelly, Joe [Sen.-D-IN]",1
"Correa, J. Luis [Rep.-D-CA-46]",1
"Keating, William R. [Rep.-D-MA-10]",1
"Walberg, Timothy [Rep.-R-MI-7]",1
"Wild, Susan [Rep.-D-PA-7]",1
"Crow, Jason [Rep.-D-CO-6]",1
"Hanabusa, Colleen W. [Rep.-D-HI-1]",1
"Smith, Tina [Sen.-D-MN]",1
"Lowenthal, Alan S. [Rep.-D-CA-47]",1
"Rogers, Mike D. [Rep.-R-AL-3]",1
"Kilpatrick, Carolyn C. [Rep.-D-MI-13]",1
"Comer, James [Rep.-R-KY-1]",1
"Kagen, Steve [Rep.-D-WI-8]",1
"Forbes, J. Randy [Rep.-R-VA-4]",1
"Cramer, Robert E. (Bud), Jr. [Rep.-D-AL-5]",1
"Norman, Ralph [Rep.-R-SC-5]",1
"Valadao, David G. [Rep.-R-CA-21]",1
"Hunter, Duncan D. [Rep.-R-CA-50]",1
"Cassidy, Bill [Rep.-R-LA-6]",1
"Garcia, Joe [Rep.-D-FL-26]",1
"Jackson-Lee, Sheila [Rep.-D-TX-18]",1
"Riley, Bob [Rep.-R-AL-3]",1
"Hanabusa, Colleen [Rep.-D-HI-1]",1
"Jefferson, William J. [Rep.-D-LA-2]",1
"McKinney, Cynthia A. [Rep.-D-GA-4]",1
"Wasserman Schultz, Debbie [Rep.-D-FL-20]",1
"Sánchez, Linda T. [Rep.-D-CA-38]",1
"Honda, Michael M. [Rep.-D-CA-15]",1
"Fattah, Chaka [Rep.-D-PA-2]",1
1,1
"Giffords, Gabrielle [Rep.-D-AZ-8]",1
"Williams, Nikema [Rep.-D-GA-5]",1
"Blagojevich, Rod R. [Rep.-D-IL-5]",1
"Jones, Stephanie Tubbs [Rep.-D-OH-11]",1
"Taylor, Gene [Rep.-D-MS-5]",1
"\"Crawford, Eric A. \"\"Rick\"\" [Rep.-R-AR-1]\"",1
"Kildee, Dale E. [Rep.-D-MI-9]",1
"Ballance, Frank W.,  Jr. [Rep.-D-NC-1]",1
"Pappas, Chris [Rep.-D-NH-1]",1
"Porter, Katie [Rep.-D-CA-45]",1
"Garamendi, John [Rep.-D-CA-3]",1
a Louisiana postal worker who was killed in the line of duty on October 4,1
"Buyer, Steve [Rep.-R-IN-4]",1
"Horn, Kendra S. [Rep.-D-OK-5]",1
"Cline, Ben [Rep.-R-VA-6]",1
"Bachmann, Michele [Rep.-R-MN-6]",1
"Hagerty, Bill [Sen.-R-TN]",1
"Allen, Rick W. [Rep.-R-GA-12]",1
"Federal Building and United States Courthouse\"\".\"",1
"Moolenaar, John R. [Rep.-R-MI-4]",1
"Cunningham, Joe [Rep.-D-SC-1]",1
"Chu, Judy [Rep.-D-CA-27]",1
"Berkley, Shelley [Rep.-D-NV-1]",1
"Jenkins, Evan H. [Rep.-R-WV-3]",1
"DeSaulnier, Mark [Rep.-D-CA-11]",1
"Rooney, Francis [Rep.-R-FL-19]",1
"Barcia, James A. [Rep.-D-MI-5]",1
"Waxman, Henry A. [Rep.-D-CA-29]",1
"Packard, Ron [Rep.-R-CA-48]",1
"Keller, Fred [Rep.-R-PA-12]",1
"Rangel, Charles B. [Rep.-D-NY-13]",1
"Hutchinson, Tim [Sen.-R-AR]",1
"Pittenger, Robert [Rep.-R-NC-9]",1
"Sanders, Bernard [Rep.-I-VT-At Large]",1
"Napolitano, Grace F. [Rep.-D-CA-38]",1
"Johanns, Mike [Sen.-R-NE]",1
"Ewing, Thomas W. [Rep.-R-IL-15]",1
"Torres, Norma J. [Rep.-D-CA-35]",1
"McNulty, Michael R. [Rep.-D-NY-21]",1
"Cleland, Max [Sen.-D-GA]",1
"on National Wildlife Refuges in Alaska\"\".\"",1
"Hahn, Janice [Rep.-D-CA-44]",1
"Braley, Bruce L. [Rep.-D-IA-1]",1
"Platts, Todd Russell [Rep.-R-PA-19]",1
"Dunn, Neal P. [Rep.-R-FL-2]",1
"Womack, Steve [Rep.-R-AR-3]",1
"Allred, Colin Z. [Rep.-D-TX-32]",1
"Peters, Scott H. [Rep.-D-CA-52]",1
"Newhouse, Dan [Rep.-R-WA-4]",1
"Watson, Diane E. [Rep.-D-CA-32]",1
"Craig, Angie [Rep.-D-MN-2]",1
"O'Rourke, Beto [Rep.-D-TX-16]",1
"Tonko, Paul [Rep.-D-NY-21]",1
12,1
"Lynch, Stephen F. [Rep.-D-MA-9]",1
"Williams, Roger [Rep.-R-TX-25]",1
"Bryan, Richard H. [Sen.-D-NV]",1
"Chapter of the Triple Nickles (555th P.I.A.) Post Office\"\".\"",1
"Latham, Tom [Rep.-R-IA-3]",1
"Salazar, John T. [Rep.-D-CO-3]",1
"Culberson, John Abney [Rep.-R-TX-7]",1
"Franks, Bob [Rep.-R-NJ-7]",1
"to provide for the addition of certain donated lands to the Andersonville National Historic Site.\"",1
"Salmon, Matt [Rep.-R-AZ-1]",1
"Norcross, Donald [Rep.-D-NJ-1]",1
"Kim, Andy [Rep.-D-NJ-3]",1
"Mann, Tracey [Rep.-R-KS-1]",1
"McEachin, A. Donald [Rep.-D-VA-4]",1
"Lummis, Cynthia M. [Rep.-R-WY-At Large]",1
"Bennet, Michael F. [Sen.-D-CO]",1
"Ackerman, Gary L. [Rep.-D-NY-5]",1
"Pease, Edward A. [Rep.-R-IN-7]",1
"Malinowski, Tom [Rep.-D-NJ-7]",1
"Titus, Dina [Rep.-D-NV-1]",1
"Amash, Justin [Rep.-R-MI-3]",1
"Tsongas, Niki [Rep.-D-MA-5]",1
"Johnson, Timothy V. [Rep.-R-IL-15]",1
"DeMint, Jim [Rep.-R-SC-4]",1
"Ruiz, Raul [Rep.-D-CA-36]",1
"Ayotte, Kelly [Sen.-R-NH]",1
"Whitfield, Ed [Rep.-R-KY-1]",1
"Hayworth, J. D. [Rep.-R-AZ-5]",1
"Barr, Bob [Rep.-R-GA-7]",1
"Porter, John Edward [Rep.-R-IL-10]",1
"Nunes, Devin [Rep.-R-CA-22]",1
"Price, Tom [Rep.-R-GA-6]",1
"Speier, Jackie [Rep.-D-CA-12]",1
"Bourdeaux, Carolyn [Rep.-D-GA-7]",1
"Scott, Austin [Rep.-R-GA-8]",1
"Ross, Dennis A. [Rep.-R-FL-15]",1
"Higgins, Clay [Rep.-R-LA-3]",1
"Jenkins, Lynn [Rep.-R-KS-2]",1
"Danner, Pat [Rep.-D-MO-6]",1
"Latham, Tom [Rep.-R-IA-4]",1
"Lipinski, Daniel [Rep.-D-IL-3]",1
"Sestak, Joe [Rep.-D-PA-7]",1
"Carson, Brad [Rep.-D-OK-2]",1
